,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
1154,704351,1,8.0,-1.0,NULL,NULL
1155,704817,1,0.0,-1.0,NULL,NULL
1156,707015,1,-1.0,2.0,NULL,NULL
1157,708728,1,2.0,-1.0,NULL,NULL
1158,709041,1,-1.0,7.0,NULL,NULL
1159,709240,1,8.0,-1.0,NULL,NULL
1160,710128,1,3.0,-1.0,NULL,NULL
1161,710213,1,5.0,-1.0,NULL,NULL
1162,711566,1,1.0,-1.0,NULL,NULL
1163,711659,1,-1.0,3.0,NULL,NULL
1164,712951,1,6.0,-1.0,NULL,NULL
1165,714117,1,8.0,-1.0,NULL,NULL
1166,714210,1,4.0,-1.0,NULL,NULL
1167,714976,1,-1.0,5.0,NULL,NULL
1168,715318,1,0.0,-1.0,NULL,NULL
1169,715394,1,1.0,-1.0,NULL,NULL
1170,715720,1,4.0,-1.0,NULL,NULL
1171,715988,1,4.0,-1.0,NULL,NULL
1172,716501,1,-1.0,7.0,NULL,NULL
1173,717061,1,7.0,-1.0,NULL,NULL
1174,719545,1,5.0,-1.0,NULL,NULL
1175,719642,1,0.0,-1.0,NULL,NULL
1176,719859,1,7.0,-1.0,NULL,NULL
1177,719921,1,7.0,-1.0,NULL,NULL
1178,720782,1,-1.0,7.0,NULL,NULL
1179,720845,1,-1.0,7.0,NULL,NULL
1180,722723,1,-1.0,6.0,NULL,NULL
1181,723824,1,7.0,-1.0,NULL,NULL
1182,725033,1,-1.0,4.0,NULL,NULL
1183,725095,1,-1.0,9.0,NULL,NULL
1184,727322,1,-1.0,8.0,NULL,NULL
1185,728048,1,-1.0,4.0,NULL,NULL
1186,729291,1,-1.0,3.0,NULL,NULL
1187,730306,1,-1.0,0.0,NULL,NULL
1188,731398,1,-1.0,7.0,NULL,NULL
1189,731820,1,8.0,-1.0,NULL,NULL
1190,732337,1,-1.0,0.0,NULL,NULL
1191,732406,1,-1.0,0.0,NULL,NULL
1192,732641,1,-1.0,5.0,NULL,NULL
1193,732698,1,4.0,-1.0,NULL,NULL
1194,732908,1,2.0,-1.0,NULL,NULL
1195,733516,1,-1.0,9.0,NULL,NULL
1196,736941,1,0.0,-1.0,NULL,NULL
1197,737597,1,8.0,-1.0,NULL,NULL
1198,737973,1,-1.0,7.0,NULL,NULL
1199,738173,1,-1.0,6.0,NULL,NULL
1200,738525,1,6.0,-1.0,NULL,NULL
1201,739139,1,-1.0,9.0,NULL,NULL
1202,739344,1,8.0,-1.0,NULL,NULL
1203,739885,1,7.0,-1.0,NULL,NULL
1204,740628,1,-1.0,9.0,NULL,NULL
1205,740842,1,4.0,-1.0,NULL,NULL
1206,741364,1,-1.0,9.0,NULL,NULL
1207,741811,1,7.0,-1.0,NULL,NULL
1208,742971,1,6.0,-1.0,NULL,NULL
1209,743247,1,3.0,-1.0,NULL,NULL
1210,743842,1,3.0,-1.0,NULL,NULL
1211,744054,1,-1.0,2.0,NULL,NULL
1212,744535,1,6.0,-1.0,NULL,NULL
1213,745497,1,2.0,-1.0,NULL,NULL
1214,746663,1,7.0,-1.0,NULL,NULL
1215,747265,1,9.0,-1.0,NULL,NULL
1216,747511,1,3.0,-1.0,NULL,NULL
1217,747768,1,-1.0,2.0,NULL,NULL
1218,747986,1,-1.0,9.0,NULL,NULL
1219,749104,1,-1.0,4.0,NULL,NULL
1220,749912,1,7.0,-1.0,NULL,NULL
1221,750747,1,6.0,-1.0,NULL,NULL
1222,752114,1,-1.0,4.0,NULL,NULL
1223,752193,1,7.0,-1.0,NULL,NULL
1224,753188,1,8.0,-1.0,NULL,NULL
1225,753504,1,-1.0,9.0,NULL,NULL
1226,754277,1,0.0,-1.0,NULL,NULL
1227,754341,1,1.0,-1.0,NULL,NULL
1228,754757,1,0.0,-1.0,NULL,NULL
1229,755671,1,-1.0,0.0,NULL,NULL
1230,756061,1,-1.0,0.0,NULL,NULL
1231,756118,1,-1.0,6.0,NULL,NULL
1232,756796,1,7.0,-1.0,NULL,NULL
1233,757555,1,-1.0,5.0,NULL,NULL
1234,759314,1,-1.0,2.0,NULL,NULL
1235,760243,1,4.0,-1.0,NULL,NULL
1236,760810,1,4.0,-1.0,NULL,NULL
1237,761025,1,5.0,-1.0,NULL,NULL
1238,761026,1,3.0,-1.0,NULL,NULL
1239,761211,1,-1.0,9.0,NULL,NULL
1240,764954,1,-1.0,6.0,NULL,NULL
1241,765239,1,-1.0,6.0,NULL,NULL
1242,765661,1,9.0,-1.0,NULL,NULL
1243,766490,1,-1.0,8.0,NULL,NULL
1244,767101,1,0.0,-1.0,NULL,NULL
1245,767626,1,0.0,-1.0,NULL,NULL
1246,767945,1,6.0,-1.0,NULL,NULL
1247,768037,1,1.0,-1.0,NULL,NULL
1248,768067,1,-1.0,9.0,NULL,NULL
1249,768123,1,-1.0,5.0,NULL,NULL
1250,769375,1,0.0,-1.0,NULL,NULL
1251,769822,1,-1.0,3.0,NULL,NULL
1252,770281,1,-1.0,8.0,NULL,NULL
1253,770462,1,-1.0,1.0,NULL,NULL
1254,770521,1,-1.0,4.0,NULL,NULL
1255,771157,1,9.0,-1.0,NULL,NULL
1256,772476,1,-1.0,8.0,NULL,NULL
1257,772509,1,-1.0,4.0,NULL,NULL
1258,772685,1,6.0,-1.0,NULL,NULL
1259,772829,1,-1.0,7.0,NULL,NULL
1260,772863,1,-1.0,4.0,NULL,NULL
1261,773844,1,0.0,-1.0,NULL,NULL
1262,777362,1,8.0,-1.0,NULL,NULL
1263,778103,1,7.0,-1.0,NULL,NULL
1264,778190,1,2.0,-1.0,NULL,NULL
1265,780275,1,0.0,-1.0,NULL,NULL
1266,780342,1,2.0,-1.0,NULL,NULL
1267,780378,1,-1.0,0.0,NULL,NULL
1268,781490,1,1.0,-1.0,NULL,NULL
1269,781618,1,3.0,-1.0,NULL,NULL
1270,782565,1,-1.0,2.0,NULL,NULL
1271,782917,1,3.0,-1.0,NULL,NULL
1272,783013,1,-1.0,6.0,NULL,NULL
1273,783209,1,6.0,-1.0,NULL,NULL
1274,784578,1,-1.0,9.0,NULL,NULL
1275,784601,1,0.0,-1.0,NULL,NULL
1276,784640,1,-1.0,8.0,NULL,NULL
1277,784678,1,6.0,-1.0,NULL,NULL
1278,785362,1,7.0,-1.0,NULL,NULL
1279,785427,1,-1.0,2.0,NULL,NULL
1280,785614,1,1.0,-1.0,NULL,NULL
1281,788142,1,6.0,-1.0,NULL,NULL
1282,788479,1,9.0,-1.0,NULL,NULL
1283,789545,1,-1.0,5.0,NULL,NULL
1284,789663,1,-1.0,1.0,NULL,NULL
1285,789740,1,9.0,-1.0,NULL,NULL
1286,790064,1,-1.0,9.0,NULL,NULL
1287,790114,1,1.0,-1.0,NULL,NULL
1288,791207,1,-1.0,9.0,NULL,NULL
1289,791404,1,-1.0,3.0,NULL,NULL
1290,792547,1,-1.0,6.0,NULL,NULL
1291,792697,1,7.0,-1.0,NULL,NULL
1292,793304,1,-1.0,3.0,NULL,NULL
1293,793326,1,-1.0,1.0,NULL,NULL
1294,793838,1,5.0,-1.0,NULL,NULL
1295,794830,1,4.0,-1.0,NULL,NULL
1296,795568,1,7.0,-1.0,NULL,NULL
1297,796276,1,2.0,-1.0,NULL,NULL
1298,796685,1,0.0,-1.0,NULL,NULL
1299,797281,1,9.0,-1.0,NULL,NULL
1300,797686,1,-1.0,7.0,NULL,NULL
1301,797930,1,3.0,-1.0,NULL,NULL
1302,798813,1,-1.0,2.0,NULL,NULL
1303,798828,1,-1.0,3.0,NULL,NULL
1304,798860,1,-1.0,2.0,NULL,NULL
1305,799141,1,8.0,-1.0,NULL,NULL
1306,799556,1,4.0,-1.0,NULL,NULL
1307,799872,1,-1.0,0.0,NULL,NULL
1308,802455,1,1.0,-1.0,NULL,NULL
1309,803469,1,3.0,-1.0,NULL,NULL
1310,803706,1,2.0,-1.0,NULL,NULL
1311,804126,1,-1.0,2.0,NULL,NULL
1312,804601,1,-1.0,2.0,NULL,NULL
1313,805139,1,-1.0,2.0,NULL,NULL
1314,805725,1,0.0,-1.0,NULL,NULL
1315,807171,1,-1.0,5.0,NULL,NULL
1316,808359,1,-1.0,0.0,NULL,NULL
1317,808397,1,-1.0,3.0,NULL,NULL
1318,809453,1,3.0,-1.0,NULL,NULL
1319,809814,1,-1.0,1.0,NULL,NULL
1320,809870,1,5.0,-1.0,NULL,NULL
1321,810036,1,8.0,-1.0,NULL,NULL
1322,810689,1,-1.0,9.0,NULL,NULL
1323,810749,1,-1.0,2.0,NULL,NULL
1324,811369,1,3.0,-1.0,NULL,NULL
1325,811625,1,5.0,-1.0,NULL,NULL
1326,812635,1,4.0,-1.0,NULL,NULL
1327,813373,1,-1.0,6.0,NULL,NULL
1328,813499,1,7.0,-1.0,NULL,NULL
1329,814402,1,-1.0,6.0,NULL,NULL
1330,814915,1,9.0,-1.0,NULL,NULL
1331,815420,1,2.0,-1.0,NULL,NULL
1332,816359,1,9.0,-1.0,NULL,NULL
1333,817110,1,4.0,-1.0,NULL,NULL
1334,817925,1,-1.0,8.0,NULL,NULL
1335,818636,1,2.0,-1.0,NULL,NULL
1336,819317,1,0.0,-1.0,NULL,NULL
1337,819353,1,-1.0,1.0,NULL,NULL
1338,820766,1,-1.0,7.0,NULL,NULL
1339,820780,1,7.0,-1.0,NULL,NULL
1340,821407,1,0.0,-1.0,NULL,NULL
1341,821616,1,-1.0,0.0,NULL,NULL
1342,821804,1,-1.0,3.0,NULL,NULL
1343,821889,1,7.0,-1.0,NULL,NULL
1344,822406,1,-1.0,5.0,NULL,NULL
1345,824021,1,3.0,-1.0,NULL,NULL
1346,824757,1,-1.0,3.0,NULL,NULL
1347,824978,1,-1.0,1.0,NULL,NULL
1348,826053,1,-1.0,5.0,NULL,NULL
1349,826060,1,3.0,-1.0,NULL,NULL
1350,826693,1,6.0,-1.0,NULL,NULL
1351,827098,1,-1.0,7.0,NULL,NULL
1352,827662,1,-1.0,0.0,NULL,NULL
1353,827812,1,0.0,-1.0,NULL,NULL
1354,828022,1,-1.0,7.0,NULL,NULL
1355,828552,1,2.0,-1.0,NULL,NULL
1356,829100,1,1.0,-1.0,NULL,NULL
1357,830455,1,-1.0,6.0,NULL,NULL
1358,830591,1,1.0,-1.0,NULL,NULL
1359,831698,1,-1.0,5.0,NULL,NULL
1360,831902,1,-1.0,3.0,NULL,NULL
1361,832278,1,5.0,-1.0,NULL,NULL
1362,832557,1,-1.0,0.0,NULL,NULL
1363,833881,1,-1.0,1.0,NULL,NULL
1364,834138,1,-1.0,7.0,NULL,NULL
1365,834258,1,9.0,-1.0,NULL,NULL
1366,834481,1,1.0,-1.0,NULL,NULL
1367,834538,1,-1.0,0.0,NULL,NULL
1368,834594,1,5.0,-1.0,NULL,NULL
1369,834969,1,-1.0,3.0,NULL,NULL
1370,835820,1,-1.0,8.0,NULL,NULL
1371,835919,1,-1.0,6.0,NULL,NULL
1372,836184,1,3.0,-1.0,NULL,NULL
1373,837354,1,8.0,-1.0,NULL,NULL
1374,837829,1,-1.0,4.0,NULL,NULL
1375,837882,1,7.0,-1.0,NULL,NULL
1376,837924,1,-1.0,4.0,NULL,NULL
1377,837987,1,-1.0,4.0,NULL,NULL
1378,839160,1,-1.0,2.0,NULL,NULL
1379,839299,1,5.0,-1.0,NULL,NULL
1380,840411,1,4.0,-1.0,NULL,NULL
1381,840597,1,0.0,-1.0,NULL,NULL
1382,841664,1,3.0,-1.0,NULL,NULL
1383,841694,1,9.0,-1.0,NULL,NULL
1384,842604,1,-1.0,9.0,NULL,NULL
1385,842656,1,1.0,-1.0,NULL,NULL
1386,842681,1,3.0,-1.0,NULL,NULL
1387,842883,1,-1.0,0.0,NULL,NULL
1388,843739,1,-1.0,0.0,NULL,NULL
1389,844716,1,9.0,-1.0,NULL,NULL
1390,845307,1,-1.0,9.0,NULL,NULL
1391,845958,1,2.0,-1.0,NULL,NULL
1392,846599,1,-1.0,8.0,NULL,NULL
1393,847559,1,3.0,-1.0,NULL,NULL
1394,847796,1,9.0,-1.0,NULL,NULL
1395,847942,1,-1.0,7.0,NULL,NULL
1396,848129,1,3.0,-1.0,NULL,NULL
1397,848168,1,2.0,-1.0,NULL,NULL
1398,848819,1,-1.0,2.0,NULL,NULL
1399,849935,1,-1.0,5.0,NULL,NULL
1400,850000,1,5.0,-1.0,NULL,NULL
1401,850037,1,8.0,-1.0,NULL,NULL
1402,850246,1,-1.0,6.0,NULL,NULL
1403,850874,1,8.0,-1.0,NULL,NULL
1404,851486,1,4.0,-1.0,NULL,NULL
1405,851821,1,0.0,-1.0,NULL,NULL
1406,852098,1,-1.0,1.0,NULL,NULL
1407,853488,1,-1.0,8.0,NULL,NULL
1408,855127,1,-1.0,2.0,NULL,NULL
1409,855528,1,1.0,-1.0,NULL,NULL
1410,855807,1,-1.0,8.0,NULL,NULL
1411,856010,1,-1.0,7.0,NULL,NULL
1412,856726,1,-1.0,9.0,NULL,NULL
1413,857036,1,4.0,-1.0,NULL,NULL
1414,857352,1,-1.0,3.0,NULL,NULL
1415,857827,1,0.0,-1.0,NULL,NULL
1416,858075,1,-1.0,8.0,NULL,NULL
1417,858229,1,4.0,-1.0,NULL,NULL
1418,858726,1,-1.0,3.0,NULL,NULL
1419,858727,1,-1.0,1.0,NULL,NULL
1420,861203,1,-1.0,3.0,NULL,NULL
1421,861444,1,7.0,-1.0,NULL,NULL
1422,862178,1,-1.0,1.0,NULL,NULL
1423,863008,1,7.0,-1.0,NULL,NULL
1424,863168,1,0.0,-1.0,NULL,NULL
1425,863217,1,1.0,-1.0,NULL,NULL
1426,863727,1,5.0,-1.0,NULL,NULL
1427,864212,1,-1.0,8.0,NULL,NULL
1428,864283,1,-1.0,6.0,NULL,NULL
1429,864942,1,-1.0,4.0,NULL,NULL
1430,865552,1,-1.0,5.0,NULL,NULL
1431,866574,1,7.0,-1.0,NULL,NULL
1432,867726,1,-1.0,9.0,NULL,NULL
1433,868941,1,-1.0,6.0,NULL,NULL
1434,869321,1,4.0,-1.0,NULL,NULL
1435,870300,1,4.0,-1.0,NULL,NULL
1436,870497,1,1.0,-1.0,NULL,NULL
1437,870737,1,-1.0,5.0,NULL,NULL
1438,873198,1,-1.0,3.0,NULL,NULL
1439,874467,1,4.0,-1.0,NULL,NULL
1440,874822,1,-1.0,2.0,NULL,NULL
1441,875215,1,-1.0,1.0,NULL,NULL
1442,875583,1,-1.0,7.0,NULL,NULL
1443,875844,1,-1.0,4.0,NULL,NULL
1444,877083,1,-1.0,4.0,NULL,NULL
1445,877824,1,-1.0,3.0,NULL,NULL
1446,878099,1,-1.0,8.0,NULL,NULL
1447,879019,1,5.0,-1.0,NULL,NULL
1448,879212,1,2.0,-1.0,NULL,NULL
1449,879704,1,3.0,-1.0,NULL,NULL
1450,880225,1,-1.0,8.0,NULL,NULL
1451,881398,1,-1.0,3.0,NULL,NULL
1452,882286,1,-1.0,7.0,NULL,NULL
1453,882577,1,-1.0,8.0,NULL,NULL
1454,882932,1,-1.0,8.0,NULL,NULL
1455,883772,1,-1.0,3.0,NULL,NULL
1456,883876,1,-1.0,0.0,NULL,NULL
1457,884134,1,0.0,-1.0,NULL,NULL
1458,884339,1,2.0,-1.0,NULL,NULL
1459,885617,1,-1.0,7.0,NULL,NULL
1460,885693,1,-1.0,3.0,NULL,NULL
1461,885700,1,-1.0,3.0,NULL,NULL
1462,885866,1,-1.0,5.0,NULL,NULL
1463,887363,1,-1.0,0.0,NULL,NULL
1464,887460,1,-1.0,7.0,NULL,NULL
1465,888598,1,5.0,-1.0,NULL,NULL
1466,888656,1,9.0,-1.0,NULL,NULL
1467,888711,1,4.0,-1.0,NULL,NULL
1468,888918,1,4.0,-1.0,NULL,NULL
1469,889222,1,-1.0,5.0,NULL,NULL
1470,891008,1,0.0,-1.0,NULL,NULL
1471,891302,1,1.0,-1.0,NULL,NULL
1472,892122,1,9.0,-1.0,NULL,NULL
1473,894107,1,-1.0,9.0,NULL,NULL
1474,895577,1,-1.0,5.0,NULL,NULL
1475,895583,1,4.0,-1.0,NULL,NULL
1476,895801,1,-1.0,1.0,NULL,NULL
1477,896288,1,3.0,-1.0,NULL,NULL
1478,896644,1,-1.0,9.0,NULL,NULL
1479,897373,1,1.0,-1.0,NULL,NULL
1480,897902,1,1.0,-1.0,NULL,NULL
1481,899301,1,4.0,-1.0,NULL,NULL
1482,900898,1,-1.0,3.0,NULL,NULL
1483,902650,1,8.0,-1.0,NULL,NULL
1484,902978,1,9.0,-1.0,NULL,NULL
1485,903191,1,-1.0,1.0,NULL,NULL
1486,903620,1,-1.0,9.0,NULL,NULL
1487,904682,1,-1.0,4.0,NULL,NULL
1488,905063,1,5.0,-1.0,NULL,NULL
1489,906058,1,-1.0,0.0,NULL,NULL
1490,906446,1,2.0,-1.0,NULL,NULL
1491,906519,1,6.0,-1.0,NULL,NULL
1492,906688,1,3.0,-1.0,NULL,NULL
1493,906990,1,6.0,-1.0,NULL,NULL
1494,907496,1,-1.0,2.0,NULL,NULL
1495,907671,1,-1.0,5.0,NULL,NULL
1496,908101,1,-1.0,1.0,NULL,NULL
1497,908480,1,9.0,-1.0,NULL,NULL
1498,910349,1,8.0,-1.0,NULL,NULL
1499,911900,1,-1.0,1.0,NULL,NULL
1500,913669,1,-1.0,0.0,NULL,NULL
1501,913922,1,-1.0,5.0,NULL,NULL
1502,914336,1,0.0,-1.0,NULL,NULL
1503,915138,1,8.0,-1.0,NULL,NULL
1504,916624,1,6.0,-1.0,NULL,NULL
1505,916760,1,-1.0,6.0,NULL,NULL
1506,916772,1,3.0,-1.0,NULL,NULL
1507,917433,1,0.0,-1.0,NULL,NULL
1508,917624,1,-1.0,4.0,NULL,NULL
1509,917648,1,-1.0,2.0,NULL,NULL
1510,919174,1,-1.0,6.0,NULL,NULL
1511,919745,1,9.0,-1.0,NULL,NULL
1512,920718,1,2.0,-1.0,NULL,NULL
1513,921812,1,-1.0,0.0,NULL,NULL
1514,921853,1,-1.0,4.0,NULL,NULL
1515,922053,1,6.0,-1.0,NULL,NULL
1516,922181,1,4.0,-1.0,NULL,NULL
1517,923006,1,-1.0,9.0,NULL,NULL
1518,925608,1,6.0,-1.0,NULL,NULL
1519,926356,1,-1.0,7.0,NULL,NULL
1520,926618,1,9.0,-1.0,NULL,NULL
1521,927438,1,8.0,-1.0,NULL,NULL
1522,927515,1,-1.0,4.0,NULL,NULL
1523,929081,1,1.0,-1.0,NULL,NULL
1524,929144,1,-1.0,0.0,NULL,NULL
1525,929713,1,-1.0,1.0,NULL,NULL
1526,930506,1,4.0,-1.0,NULL,NULL
1527,931134,1,-1.0,9.0,NULL,NULL
1528,931507,1,3.0,-1.0,NULL,NULL
1529,932286,1,9.0,-1.0,NULL,NULL
1530,932372,1,6.0,-1.0,NULL,NULL
1531,932718,1,3.0,-1.0,NULL,NULL
1532,933154,1,-1.0,8.0,NULL,NULL
1533,933655,1,4.0,-1.0,NULL,NULL
1534,934617,1,-1.0,1.0,NULL,NULL
1535,935575,1,-1.0,5.0,NULL,NULL
1536,935812,1,5.0,-1.0,NULL,NULL
1537,935925,1,1.0,-1.0,NULL,NULL
1538,937329,1,-1.0,2.0,NULL,NULL
1539,937998,1,6.0,-1.0,NULL,NULL
1540,938435,1,8.0,-1.0,NULL,NULL
1541,938752,1,-1.0,6.0,NULL,NULL
1542,939925,1,-1.0,8.0,NULL,NULL
1543,940521,1,-1.0,8.0,NULL,NULL
1544,941407,1,-1.0,4.0,NULL,NULL
1545,941613,1,9.0,-1.0,NULL,NULL
1546,941722,1,9.0,-1.0,NULL,NULL
1547,942057,1,-1.0,9.0,NULL,NULL
1548,942352,1,2.0,-1.0,NULL,NULL
1549,945864,1,5.0,-1.0,NULL,NULL
1550,946496,1,2.0,-1.0,NULL,NULL
1551,947485,1,5.0,-1.0,NULL,NULL
1552,947488,1,1.0,-1.0,NULL,NULL
1553,947829,1,9.0,-1.0,NULL,NULL
1554,948017,1,-1.0,4.0,NULL,NULL
1555,948266,1,4.0,-1.0,NULL,NULL
1556,949176,1,-1.0,1.0,NULL,NULL
1557,949478,1,1.0,-1.0,NULL,NULL
1558,951086,1,-1.0,5.0,NULL,NULL
1559,951226,1,-1.0,8.0,NULL,NULL
1560,952201,1,-1.0,9.0,NULL,NULL
1561,952377,1,7.0,-1.0,NULL,NULL
1562,952764,1,-1.0,0.0,NULL,NULL
1563,953590,1,3.0,-1.0,NULL,NULL
1564,954324,1,-1.0,9.0,NULL,NULL
1565,954545,1,-1.0,3.0,NULL,NULL
1566,954885,1,-1.0,0.0,NULL,NULL
1567,954979,1,-1.0,2.0,NULL,NULL
1568,955481,1,8.0,-1.0,NULL,NULL
1569,956049,1,4.0,-1.0,NULL,NULL
1570,956559,1,8.0,-1.0,NULL,NULL
1571,956584,1,1.0,-1.0,NULL,NULL
1572,957290,1,-1.0,4.0,NULL,NULL
1573,957448,1,3.0,-1.0,NULL,NULL
1574,957454,1,-1.0,0.0,NULL,NULL
1575,957870,1,-1.0,3.0,NULL,NULL
1576,959146,1,1.0,-1.0,NULL,NULL
1577,961853,1,4.0,-1.0,NULL,NULL
1578,962226,1,8.0,-1.0,NULL,NULL
1579,962932,1,-1.0,7.0,NULL,NULL
1580,964022,1,5.0,-1.0,NULL,NULL
1581,965117,1,-1.0,9.0,NULL,NULL
1582,965319,1,4.0,-1.0,NULL,NULL
1583,965540,1,-1.0,6.0,NULL,NULL
1584,965747,1,-1.0,7.0,NULL,NULL
1585,966517,1,4.0,-1.0,NULL,NULL
1586,966720,1,-1.0,4.0,NULL,NULL
1587,966845,1,3.0,-1.0,NULL,NULL
1588,967265,1,5.0,-1.0,NULL,NULL
1589,967696,1,-1.0,1.0,NULL,NULL
1590,968770,1,-1.0,2.0,NULL,NULL
1591,968928,1,5.0,-1.0,NULL,NULL
1592,969176,1,-1.0,8.0,NULL,NULL
1593,970446,1,-1.0,6.0,NULL,NULL
1594,970696,1,-1.0,8.0,NULL,NULL
1595,972082,1,8.0,-1.0,NULL,NULL
1596,972156,1,-1.0,4.0,NULL,NULL
1597,972376,1,9.0,-1.0,NULL,NULL
1598,973006,1,0.0,-1.0,NULL,NULL
1599,973698,1,0.0,-1.0,NULL,NULL
1600,973989,1,7.0,-1.0,NULL,NULL
1601,974878,1,4.0,-1.0,NULL,NULL
1602,975031,1,-1.0,3.0,NULL,NULL
1603,975173,1,-1.0,1.0,NULL,NULL
1604,975783,1,8.0,-1.0,NULL,NULL
1605,976452,1,-1.0,8.0,NULL,NULL
1606,977319,1,9.0,-1.0,NULL,NULL
1607,977692,1,-1.0,1.0,NULL,NULL
1608,977889,1,9.0,-1.0,NULL,NULL
1609,979535,1,-1.0,9.0,NULL,NULL
1610,980195,1,-1.0,2.0,NULL,NULL
1611,981262,1,8.0,-1.0,NULL,NULL
1612,981411,1,-1.0,2.0,NULL,NULL
1613,981536,1,-1.0,9.0,NULL,NULL
1614,983499,1,2.0,-1.0,NULL,NULL
1615,984244,1,-1.0,0.0,NULL,NULL
1616,984578,1,-1.0,6.0,NULL,NULL
1617,985271,1,-1.0,0.0,NULL,NULL
1618,986856,1,-1.0,6.0,NULL,NULL
1619,987745,1,-1.0,8.0,NULL,NULL
1620,988030,1,-1.0,3.0,NULL,NULL
1621,988318,1,3.0,-1.0,NULL,NULL
1622,988561,1,-1.0,1.0,NULL,NULL
1623,989748,1,7.0,-1.0,NULL,NULL
1624,989983,1,0.0,-1.0,NULL,NULL
1625,990239,1,-1.0,8.0,NULL,NULL
1626,990400,1,3.0,-1.0,NULL,NULL
1627,990433,1,1.0,-1.0,NULL,NULL
1628,991129,1,4.0,-1.0,NULL,NULL
1629,991219,1,-1.0,3.0,NULL,NULL
1630,991474,1,-1.0,9.0,NULL,NULL
1631,991542,1,-1.0,7.0,NULL,NULL
1632,992054,1,-1.0,8.0,NULL,NULL
1633,992123,1,-1.0,4.0,NULL,NULL
1634,993189,1,-1.0,5.0,NULL,NULL
1635,993740,1,9.0,-1.0,NULL,NULL
1636,994638,1,4.0,-1.0,NULL,NULL
1637,995440,1,-1.0,6.0,NULL,NULL
1638,996880,1,2.0,-1.0,NULL,NULL
1639,997327,1,-1.0,4.0,NULL,NULL
1640,997329,1,-1.0,3.0,NULL,NULL
1641,997497,1,3.0,-1.0,NULL,NULL
1642,998902,1,-1.0,9.0,NULL,NULL
1643,1001116,1,6.0,-1.0,NULL,NULL
1644,1001167,1,8.0,-1.0,NULL,NULL
1645,1001676,1,6.0,-1.0,NULL,NULL
1646,1001773,1,7.0,-1.0,NULL,NULL
1647,1002410,1,9.0,-1.0,NULL,NULL
1648,1002661,1,-1.0,9.0,NULL,NULL
1649,1002854,1,-1.0,5.0,NULL,NULL
1650,1005589,1,7.0,-1.0,NULL,NULL
1651,1006385,1,-1.0,4.0,NULL,NULL
1652,1007381,1,-1.0,1.0,NULL,NULL
1653,1007714,1,5.0,-1.0,NULL,NULL
1654,1008188,1,-1.0,9.0,NULL,NULL
1655,1008378,1,8.0,-1.0,NULL,NULL
1656,1008498,1,1.0,-1.0,NULL,NULL
1657,1008673,1,-1.0,8.0,NULL,NULL
1658,1009373,1,4.0,-1.0,NULL,NULL
1659,1010469,1,8.0,-1.0,NULL,NULL
1660,1010528,1,-1.0,6.0,NULL,NULL
1661,1011114,1,1.0,-1.0,NULL,NULL
1662,1011541,1,-1.0,6.0,NULL,NULL
1663,1011746,1,-1.0,4.0,NULL,NULL
1664,1012040,1,1.0,-1.0,NULL,NULL
1665,1012671,1,9.0,-1.0,NULL,NULL
1666,1013587,1,8.0,-1.0,NULL,NULL
1667,1013797,1,0.0,-1.0,NULL,NULL
1668,1014241,1,-1.0,2.0,NULL,NULL
1669,1015832,1,-1.0,0.0,NULL,NULL
1670,1015943,1,0.0,-1.0,NULL,NULL
1671,1016482,1,3.0,-1.0,NULL,NULL
1672,1019232,1,0.0,-1.0,NULL,NULL
1673,1020927,1,-1.0,4.0,NULL,NULL
1674,1358,2,NULL,-1.0,9.0,NULL
1675,1548,2,NULL,-1.0,5.0,NULL
1676,1564,2,NULL,-1.0,8.0,NULL
1677,2949,2,NULL,8.0,-1.0,NULL
1678,3950,2,NULL,4.0,-1.0,NULL
1679,4195,2,NULL,-1.0,1.0,NULL
1680,4851,2,NULL,-1.0,2.0,NULL
1681,5033,2,NULL,9.0,-1.0,NULL
1682,5064,2,NULL,-1.0,4.0,NULL
1683,5653,2,NULL,-1.0,7.0,NULL
1684,5896,2,NULL,2.0,-1.0,NULL
1685,6635,2,NULL,-1.0,5.0,NULL
1686,6738,2,NULL,-1.0,3.0,NULL
1687,6855,2,NULL,9.0,-1.0,NULL
1688,8327,2,NULL,-1.0,1.0,NULL
1689,9371,2,NULL,7.0,-1.0,NULL
1690,9458,2,NULL,-1.0,8.0,NULL
1691,9682,2,NULL,7.0,-1.0,NULL
1692,9751,2,NULL,-1.0,1.0,NULL
1693,10900,2,NULL,-1.0,5.0,NULL
1694,11137,2,NULL,3.0,-1.0,NULL
1695,11664,2,NULL,-1.0,8.0,NULL
1696,13004,2,NULL,4.0,-1.0,NULL
1697,13025,2,NULL,-1.0,2.0,NULL
1698,15552,2,NULL,-1.0,2.0,NULL
1699,15814,2,NULL,-1.0,2.0,NULL
1700,16031,2,NULL,6.0,-1.0,NULL
1701,16542,2,NULL,-1.0,4.0,NULL
1702,16545,2,NULL,5.0,-1.0,NULL
1703,17330,2,NULL,1.0,-1.0,NULL
1704,18317,2,NULL,6.0,-1.0,NULL
1705,18743,2,NULL,-1.0,0.0,NULL
1706,18828,2,NULL,3.0,-1.0,NULL
1707,20143,2,NULL,0.0,-1.0,NULL
1708,20377,2,NULL,1.0,-1.0,NULL
1709,20496,2,NULL,-1.0,9.0,NULL
1710,20682,2,NULL,7.0,-1.0,NULL
